Timestamp,Voltage,Position,Velocity
418.256627,-4.000000,-5044.329590,-34.564453
418.276735,-4.000000,-5045.015625,-34.675781
418.296602,-4.000000,-5045.707031,-34.664063
418.316748,-4.000000,-5046.395508,-34.529297
418.336670,-4.000000,-5046.395508,-34.529297
418.356593,-4.000000,-5046.395508,-34.529297
418.376757,-4.000000,-5048.490234,-34.544922
418.396624,-4.000000,-5049.149414,-34.509766
418.416565,-4.000000,-5049.836426,-34.515625
418.436618,-4.000000,-5050.523438,-34.697266
418.456707,-4.000000,-5051.214844,-34.660156
418.476574,-4.000000,-5051.903320,-35.042969
418.496645,-4.000000,-5052.592285,-34.667969
418.516568,-4.000000,-5053.280762,-34.000000
418.536880,-4.000000,-5053.966797,-34.960938
418.556747,-4.000000,-5054.657715,-34.396484
418.576948,-4.000000,-5054.657715,-34.396484
418.596593,-4.000000,-5055.406738,-34.906250
418.616571,-4.000000,-5056.750977,-34.972656
418.636587,-4.000000,-5057.441406,-34.916016
418.656751,-4.000000,-5058.096191,-34.449219
418.676543,-4.000000,-5058.787598,-34.515625
418.696596,-4.000000,-5059.476563,-34.861328
418.716630,-4.000000,-5060.164063,-34.660156
418.736571,-4.000000,-5060.855469,-34.761719
418.756550,-4.000000,-5061.544922,-34.695313
418.776639,-4.000000,-5062.228027,-34.427734
418.796784,-4.000000,-5062.918945,-35.080078
418.816652,-4.000000,-5063.609863,-34.630859
418.836723,-4.000000,-5064.297363,-34.660156
418.856571,-4.000000,-5064.986816,-34.675781
418.876587,-4.000000,-5065.704102,-34.718750
418.896732,-4.000000,-5066.360352,-34.476563
418.916599,-4.000000,-5067.080078,-34.708984
418.936577,-4.000000,-5067.735840,-34.574219
418.956741,-4.000000,-5068.428223,-34.800781
418.977146,-4.000000,-5069.113281,-34.466797
418.996624,-4.000000,-5069.835449,-34.876953
419.016732,-4.000000,-5070.490723,-34.748047
419.036543,-4.000000,-5071.181152,-34.697266
419.056930,-4.000000,-5071.867676,-34.757813
419.076630,-4.000000,-5071.867676,-34.757813
419.096682,-4.000000,-5071.867676,-34.757813
419.116716,-4.000000,-5073.966797,-34.878906
419.136583,-4.000000,-5074.623535,-34.439453
419.156654,-4.000000,-5075.312012,-34.546875
419.176670,-4.000000,-5076.003418,-34.875000
419.196574,-4.000000,-5076.690430,-34.861328
419.216701,-4.000000,-5077.375488,-34.611328
419.236753,-4.000000,-5078.068848,-34.308594
419.256639,-4.000000,-5078.755859,-34.757813
419.276710,-4.000000,-5079.441895,-34.794922
419.296670,-4.000000,-5080.130371,-34.404297
419.316611,-4.000000,-5080.821777,-34.748047
419.336756,-4.000000,-5080.821777,-34.748047
419.356605,-4.000000,-5080.821777,-34.748047
419.376583,-4.000000,-5082.885254,-34.789063
419.396580,-4.000000,-5083.607422,-34.505859
419.416744,-4.000000,-5084.265137,-34.476563
419.436630,-4.000000,-5084.954102,-34.951172
419.456682,-4.000000,-5085.640137,-34.476563
419.476623,-4.000000,-5086.328613,-34.701172
419.496657,-4.000000,-5087.050293,-34.267578
419.516636,-4.000000,-5087.704102,-34.570313
419.536670,-4.000000,-5088.397461,-34.603516
419.556759,-4.000000,-5089.085449,-34.541016
419.576997,-4.000000,-5089.085449,-34.541016
419.596605,-4.000000,-5089.085449,-34.541016
419.616565,-4.000000,-5091.149414,-34.662109
419.636710,-4.000000,-5091.868652,-34.904297
419.656670,-4.000000,-5092.556641,-34.597656
419.676778,-4.000000,-5093.215332,-34.703125
419.696626,-4.000000,-5093.905273,-35.103516
419.716568,-4.000000,-5094.624023,-34.490234
419.736713,-4.000000,-5095.280762,-34.451172
419.756784,-4.000000,-5095.969727,-34.964844
419.776855,-4.000000,-5096.655762,-34.667969
419.796667,-4.000000,-5097.348145,-34.529297
419.816645,-4.000000,-5098.035645,-34.402344
419.836605,-4.000000,-5098.035645,-34.402344
419.856583,-4.000000,-5098.035645,-34.402344
419.876561,-4.000000,-5100.103027,-34.687500
419.896558,-4.000000,-5100.823730,-34.857422
419.916741,-4.000000,-5101.480469,-34.982422
419.936738,-4.000000,-5102.167969,-34.734375
419.956623,-4.000000,-5102.858887,-34.841797
419.976713,-4.000000,-5103.542480,-34.507813
419.996598,-4.000000,-5104.264648,-34.535156
420.016651,-4.000000,-5104.917969,-34.912109
420.036685,-4.000000,-5105.639648,-34.544922
420.056682,-4.000000,-5106.300293,-34.859375
420.076772,-4.000000,-5106.300293,-34.859375
420.096639,-4.000000,-5106.300293,-34.859375
420.116673,-4.000000,-5107.708008,-34.593750
420.136688,-4.000000,-5109.054688,-34.705078
420.156611,-4.000000,-5109.742188,-34.634766
420.176682,-4.000000,-5110.432129,-34.837891
420.196586,-4.000000,-5111.119141,-34.369141
420.216657,-4.000000,-5111.808594,-34.876953
420.236710,-4.000000,-5112.498047,-34.296875
420.256781,-4.000000,-5113.182129,-34.578125
420.276703,-4.000000,-5113.874023,-34.701172
420.296571,-4.000000,-5114.562500,-34.525391
420.316605,-4.000000,-5115.248047,-34.753906
420.336694,-4.000000,-5115.248047,-34.753906
420.356673,-4.000000,-5116.628418,-34.384766
420.376799,-4.000000,-5117.317383,-34.572266
420.396666,-4.000000,-5118.037598,-34.691406
420.416682,-4.000000,-5118.692383,-34.816406
420.436716,-4.000000,-5119.382324,-34.734375
420.456676,-4.000000,-5120.070313,-34.718750
420.476728,-4.000000,-5120.759277,-34.712891
420.496577,-4.000000,-5121.447754,-34.660156
420.516889,-4.000000,-5122.134766,-34.505859
420.536589,-4.000000,-5122.823242,-34.755859
420.556771,-4.000000,-5123.514648,-34.783203
420.576620,-4.000000,-5123.514648,-34.783203
420.596691,-4.000000,-5123.514648,-34.783203
420.616706,-4.000000,-5125.609863,-34.529297
420.636815,-4.000000,-5126.268555,-34.691406
420.657220,-4.000000,-5126.955566,-34.820313
420.676623,-4.000000,-5127.641602,-34.566406
420.696713,-4.000000,-5128.333496,-34.488281
420.716691,-4.000000,-5129.051758,-34.685547
420.736651,-4.000000,-5129.708984,-34.785156
420.756573,-4.000000,-5130.397949,-34.728516
420.776700,-4.000000,-5131.116699,-34.341797
420.796697,-4.000000,-5131.771973,-34.427734
420.816601,-4.000000,-5132.463379,-34.632813
420.836802,-4.000000,-5132.463379,-34.632813
420.856632,-4.000000,-5132.463379,-34.632813
420.876815,-4.000000,-5134.559082,-34.550781
420.896626,-4.000000,-5135.248535,-34.482422
420.916790,-4.000000,-5135.905762,-35.062500
