t,robot_x,robot_y,robot_vx,robot_vy,heading_deg,distance_m,turret_yaw_deg,direct_yaw_deg,yaw_lead_deg,hood_pitch_deg,shooter_rpm,velocity_mps,tof_s,valid
4.58,-1.16,0.0,-2.0,0.0,180.0,1.16,-0.0,-0.0,0.0,66.975,1784.8,5.6969,0.5348,True
4.6,-1.2,0.0,-2.0,0.0,180.0,1.2,-0.0,-0.0,0.0,65.9,1784.8,5.6969,0.5299,True
4.62,-1.24,0.0,-2.0,0.0,180.0,1.24,-0.0,-0.0,0.0,65.9,1784.8,5.6969,0.5479,True
4.64,-1.28,0.0,-2.0,0.0,180.0,1.28,-0.0,-0.0,0.0,65.9,1784.8,5.6969,0.5659,True
4.66,-1.32,0.0,-2.0,0.0,180.0,1.32,-0.0,-0.0,0.0,65.9,1784.8,5.6969,0.584,True
4.68,-1.36,0.0,-2.0,0.0,180.0,1.36,-0.0,-0.0,0.0,63.75,1829.1,5.8383,0.5419,True
4.7,-1.4,0.0,-2.0,0.0,180.0,1.4,-0.0,-0.0,0.0,63.75,1829.1,5.8383,0.5581,True
4.72,-1.44,0.0,-2.0,0.0,180.0,1.44,-0.0,-0.0,0.0,65.9,1829.1,5.8383,0.623,True
4.74,-1.48,0.0,-2.0,0.0,180.0,1.48,-0.0,-0.0,0.0,65.9,1829.1,5.8383,0.6407,True
4.76,-1.52,0.0,-2.0,0.0,180.0,1.52,-0.0,-0.0,0.0,65.9,1829.1,5.8383,0.6585,True
4.78,-1.56,0.0,-2.0,0.0,180.0,1.56,-0.0,-0.0,0.0,61.6,1873.4,5.9797,0.5655,True
4.8,-1.6,0.0,-2.0,0.0,180.0,1.6,-0.0,-0.0,0.0,61.6,1873.4,5.9797,0.5803,True
4.82,-1.64,0.0,-2.0,0.0,180.0,1.64,-0.0,-0.0,0.0,65.9,1873.4,5.9797,0.6952,True
4.84,-1.68,0.0,-2.0,0.0,180.0,1.68,-0.0,-0.0,0.0,65.9,1873.4,5.9797,0.7126,True
4.86,-1.72,0.0,-2.0,0.0,180.0,1.72,-0.0,-0.0,0.0,59.45,1917.7,6.1211,0.5708,True
4.88,-1.76,0.0,-2.0,0.0,180.0,1.76,-0.0,-0.0,0.0,59.45,1917.7,6.1211,0.5844,True
4.9,-1.8,0.0,-2.0,0.0,180.0,1.8,-0.0,-0.0,0.0,65.9,1917.7,6.1211,0.7476,True
4.92,-1.84,0.0,-2.0,0.0,180.0,1.84,-0.0,-0.0,0.0,65.9,1917.7,6.1211,0.7646,True
4.94,-1.88,0.0,-2.0,0.0,180.0,1.88,-0.0,-0.0,0.0,57.3,1962.0,6.2625,0.5745,True
4.96,-1.92,0.0,-2.0,0.0,180.0,1.92,-0.0,-0.0,0.0,57.3,1962.0,6.2625,0.5871,True
4.98,-1.96,0.0,-2.0,0.0,180.0,1.96,-0.0,-0.0,0.0,57.3,1962.0,6.2625,0.5997,True
5.0,-2.0,0.0,-2.0,0.0,180.0,2.0,-0.0,-0.0,0.0,57.3,1962.0,6.2625,0.6122,True
